event_id_cnty,event_date,event_type,sub_event_type,latitude,longitude,geo_precision,fatalities
UKR162685,5/30/2024,Battles,Armed clash,49.2761,37.103,2,0
UKR162691,5/30/2024,Battles,Armed clash,49.7162,37.7171,2,0
UKR162693,5/30/2024,Battles,Armed clash,49.6607,37.8615,2,0
UKR162694,5/30/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR163118,5/30/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR163429,5/30/2024,Battles,Armed clash,49.2265,37.9863,2,0
UKR163836,5/30/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163837,5/30/2024,Battles,Armed clash,47.5479,35.553,2,0
UKR163838,5/30/2024,Battles,Armed clash,47.5621,35.6972,2,0
UKR163839,5/30/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR161574,5/30/2024,Battles,Armed clash,48.2436,37.6097,2,0
UKR161573,5/30/2024,Battles,Armed clash,48.1966,37.5296,2,0
UKR161584,5/30/2024,Battles,Armed clash,48.1544,37.5653,2,0
UKR161590,5/30/2024,Battles,Armed clash,48.1371,37.5452,2,0
UKR179004,5/30/2024,Battles,Armed clash,48.2042,37.564,2,0
UKR179024,5/30/2024,Battles,Armed clash,50.2037,36.4077,2,0
UKR179025,5/30/2024,Battles,Armed clash,50.2908,36.9411,2,0
UKR179400,5/30/2024,Battles,Armed clash,46.6558,32.6178,3,26
UKR163428,5/30/2024,Battles,Armed clash,49.4233,37.903,2,0
UKR163430,5/30/2024,Battles,Armed clash,49.4398,37.9069,2,0
UKR161219,5/29/2024,Battles,Armed clash,47.6149,34.6207,2,10
UKR161501,5/29/2024,Battles,Armed clash,48.5869,37.8324,2,0
UKR161502,5/29/2024,Battles,Armed clash,48.5632,37.7854,2,3
UKR161508,5/29/2024,Battles,Armed clash,48.6419,37.8589,2,2
UKR161509,5/29/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161510,5/29/2024,Battles,Armed clash,48.5333,37.7166,2,4
UKR161511,5/29/2024,Battles,Armed clash,47.8659,37.4083,2,0
UKR161512,5/29/2024,Battles,Armed clash,48.006,37.5097,2,0
UKR161516,5/29/2024,Battles,Armed clash,48.0595,37.5754,2,0
UKR161519,5/29/2024,Battles,Armed clash,48.2797,37.559,2,0
UKR161527,5/29/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR161529,5/29/2024,Battles,Armed clash,48.2443,37.4938,2,0
UKR161530,5/29/2024,Battles,Armed clash,48.1784,37.6297,2,2
UKR161531,5/29/2024,Battles,Armed clash,48.9211,38.1276,2,0
UKR161533,5/29/2024,Battles,Armed clash,48.2323,37.5523,2,0
UKR161534,5/29/2024,Battles,Armed clash,47.7528,36.7957,1,0
UKR161536,5/29/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161537,5/29/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR161539,5/29/2024,Battles,Armed clash,47.7531,36.8184,2,5
UKR161542,5/29/2024,Battles,Armed clash,48.096,37.6666,2,0
UKR161543,5/29/2024,Battles,Armed clash,47.726,37.4014,2,5
UKR161545,5/29/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR162659,5/29/2024,Battles,Armed clash,49.242,37.8105,2,0
UKR162661,5/29/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR162662,5/29/2024,Battles,Armed clash,50.255,36.425,2,2
UKR162663,5/29/2024,Battles,Armed clash,50.3629,36.2239,2,2
UKR162665,5/29/2024,Battles,Armed clash,50.3629,36.0317,2,2
UKR162666,5/29/2024,Battles,Armed clash,50.2037,36.4077,2,0
UKR162668,5/29/2024,Battles,Armed clash,49.8406,37.968,2,0
UKR162669,5/29/2024,Battles,Armed clash,49.7162,37.7171,2,0
UKR162671,5/29/2024,Battles,Armed clash,50.2405,36.7931,2,2
UKR162672,5/29/2024,Battles,Armed clash,49.6607,37.8615,2,0
UKR162673,5/29/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR162675,5/29/2024,Battles,Armed clash,50.3086,37.0117,2,2
UKR162678,5/29/2024,Battles,Armed clash,50.2908,36.9411,2,0
UKR162679,5/29/2024,Battles,Armed clash,49.7027,37.8349,2,3
UKR163115,5/29/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR163424,5/29/2024,Battles,Armed clash,49.0005,38.1123,2,2
UKR163425,5/29/2024,Battles,Armed clash,49.0495,38.2179,2,0
UKR163426,5/29/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR163427,5/29/2024,Battles,Armed clash,49.4689,37.9059,2,3
UKR163832,5/29/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163833,5/29/2024,Battles,Armed clash,47.5479,35.553,2,0
UKR163834,5/29/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR163835,5/29/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR161523,5/29/2024,Battles,Armed clash,48.2436,37.6097,2,3
UKR161517,5/29/2024,Battles,Armed clash,48.3319,37.8358,2,2
UKR161520,5/29/2024,Battles,Armed clash,48.2042,37.564,2,3
UKR161522,5/29/2024,Battles,Armed clash,48.1966,37.5296,2,0
UKR161538,5/29/2024,Battles,Armed clash,48.1544,37.5653,2,0
UKR161521,5/29/2024,Battles,Armed clash,48.2683,37.8508,2,0
UKR161518,5/29/2024,Battles,Armed clash,49.1615,37.8374,2,3
UKR179398,5/29/2024,Battles,Armed clash,46.6558,32.6178,3,143
UKR179399,5/29/2024,Battles,Armed clash,46.6558,32.6178,3,65
UKR161470,5/28/2024,Battles,Armed clash,48.5869,37.8324,2,3
UKR161471,5/28/2024,Battles,Armed clash,48.6165,37.5292,2,0
UKR161472,5/28/2024,Battles,Armed clash,47.408,37.8984,2,3
UKR161473,5/28/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161475,5/28/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR161477,5/28/2024,Battles,Armed clash,48.2067,37.7244,2,34
UKR161478,5/28/2024,Battles,Armed clash,48.2797,37.559,2,39
UKR161482,5/28/2024,Battles,Armed clash,48.2443,37.4938,2,34
UKR161483,5/28/2024,Battles,Armed clash,47.9068,36.9178,2,0
UKR161485,5/28/2024,Battles,Armed clash,48.9211,38.1276,2,2
UKR161486,5/28/2024,Battles,Armed clash,48.1277,37.6687,2,33
UKR161487,5/28/2024,Battles,Armed clash,48.2323,37.5523,2,34
UKR161488,5/28/2024,Battles,Armed clash,47.7528,36.7957,2,0
UKR161489,5/28/2024,Battles,Armed clash,48.1952,37.6776,2,34
UKR161490,5/28/2024,Battles,Armed clash,47.8001,36.798,2,5
UKR161491,5/28/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161493,5/28/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR161495,5/28/2024,Battles,Armed clash,47.7531,36.8184,2,5
UKR161496,5/28/2024,Battles,Armed clash,47.8265,37.3127,2,0
UKR161497,5/28/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR162643,5/28/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR162645,5/28/2024,Battles,Armed clash,50.2037,36.4077,2,11
UKR162646,5/28/2024,Battles,Armed clash,50.0635,36.1656,2,11
UKR162648,5/28/2024,Battles,Armed clash,50.2064,36.5724,2,11
UKR162651,5/28/2024,Battles,Armed clash,49.8406,37.968,2,0
UKR162652,5/28/2024,Battles,Armed clash,49.7162,37.7171,2,0
UKR162653,5/28/2024,Battles,Armed clash,50.2405,36.7931,2,9
UKR162654,5/28/2024,Battles,Armed clash,49.6607,37.8615,2,0
UKR162655,5/28/2024,Battles,Armed clash,49.7634,37.7053,2,3
UKR162657,5/28/2024,Battles,Armed clash,50.2908,36.9411,1,11
UKR163106,5/28/2024,Battles,Armed clash,46.6164,32.9468,2,0
UKR163109,5/28/2024,Battles,Armed clash,46.7467,33.1187,1,0
UKR163418,5/28/2024,Battles,Armed clash,48.9259,38.2467,2,0
UKR163420,5/28/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR163421,5/28/2024,Battles,Armed clash,48.3877,38.6961,2,2
UKR163422,5/28/2024,Battles,Armed clash,49.655,38.1883,2,0
UKR163828,5/28/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163829,5/28/2024,Battles,Armed clash,47.5479,35.553,2,0
UKR163830,5/28/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR161474,5/28/2024,Battles,Armed clash,48.1393,37.4412,2,33
UKR161469,5/28/2024,Battles,Armed clash,47.8531,37.7906,2,3
UKR161479,5/28/2024,Battles,Armed clash,48.1966,37.5296,2,34
UKR161494,5/28/2024,Battles,Armed clash,48.1544,37.5653,2,33
UKR161498,5/28/2024,Battles,Armed clash,48.1371,37.5452,2,33
UKR162650,5/28/2024,Battles,Armed clash,50.0984,37.3589,2,0
UKR162656,5/28/2024,Battles,Armed clash,50.2472,36.9378,2,11
UKR161484,5/28/2024,Battles,Armed clash,48.1478,37.2977,2,38
UKR179396,5/28/2024,Battles,Armed clash,46.6558,32.6178,3,35
UKR163419,5/28/2024,Battles,Armed clash,49.4398,37.9069,2,0
UKR161423,5/27/2024,Battles,Armed clash,48.5008,37.968,2,0
UKR161424,5/27/2024,Battles,Armed clash,48.5869,37.8324,2,0
UKR161427,5/27/2024,Battles,Armed clash,48.6419,37.8589,2,0
UKR161428,5/27/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161433,5/27/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR161434,5/27/2024,Battles,Armed clash,47.8659,37.4083,2,3
UKR161435,5/27/2024,Battles,Armed clash,48.006,37.5097,1,3
UKR161440,5/27/2024,Battles,Armed clash,48.1083,37.5507,2,0
UKR161441,5/27/2024,Battles,Armed clash,48.0595,37.5754,2,0
UKR161442,5/27/2024,Battles,Armed clash,47.8538,37.4841,2,0
UKR161443,5/27/2024,Battles,Armed clash,48.2797,37.559,2,1
UKR161449,5/27/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR161451,5/27/2024,Battles,Armed clash,48.2443,37.4938,2,0
UKR161452,5/27/2024,Battles,Armed clash,48.3802,37.9339,2,1
UKR161453,5/27/2024,Battles,Armed clash,48.2323,37.5523,2,1
UKR161454,5/27/2024,Battles,Armed clash,48.2247,37.5975,2,1
UKR161455,5/27/2024,Battles,Armed clash,48.8082,38.2588,2,0
UKR161456,5/27/2024,Battles,Armed clash,47.7528,36.7957,2,0
UKR161458,5/27/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161459,5/27/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR161461,5/27/2024,Battles,Armed clash,47.7531,36.8184,2,5
UKR161462,5/27/2024,Battles,Armed clash,48.859,38.1962,2,0
UKR161464,5/27/2024,Battles,Armed clash,48.096,37.6666,2,0
UKR161465,5/27/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR162622,5/27/2024,Battles,Armed clash,49.5403,37.8941,2,0
UKR162623,5/27/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR162624,5/27/2024,Battles,Armed clash,49.6608,37.8915,2,0
UKR162626,5/27/2024,Battles,Armed clash,49.7106,37.6152,2,13
UKR162627,5/27/2024,Battles,Armed clash,49.6407,37.9048,2,0
UKR162628,5/27/2024,Battles,Armed clash,50.2037,36.4077,2,16
UKR162631,5/27/2024,Battles,Armed clash,49.8406,37.968,2,0
UKR162633,5/27/2024,Battles,Armed clash,49.7162,37.7171,2,3
UKR162636,5/27/2024,Battles,Armed clash,50.2405,36.7931,2,15
UKR162637,5/27/2024,Battles,Armed clash,49.6607,37.8615,2,0
UKR162638,5/27/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR162639,5/27/2024,Battles,Armed clash,50.3086,37.0117,2,14
UKR162640,5/27/2024,Battles,Armed clash,50.2908,36.9411,2,16
UKR163100,5/27/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR163410,5/27/2024,Battles,Armed clash,48.9259,38.2467,2,2
UKR163411,5/27/2024,Battles,Armed clash,49.0005,38.1123,2,2
UKR163412,5/27/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR163413,5/27/2024,Battles,Armed clash,49.0495,38.2179,2,0
UKR163416,5/27/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR163417,5/27/2024,Battles,Armed clash,49.655,38.1883,2,0
UKR163820,5/27/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163821,5/27/2024,Battles,Armed clash,47.5479,35.553,2,0
UKR163826,5/27/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR161431,5/27/2024,Battles,Armed clash,48.1393,37.4412,2,0
UKR161447,5/27/2024,Battles,Armed clash,48.2436,37.6097,2,1
UKR161450,5/27/2024,Battles,Armed clash,48.281,37.1814,3,185
UKR161444,5/27/2024,Battles,Armed clash,48.2042,37.564,2,1
UKR161445,5/27/2024,Battles,Armed clash,48.1966,37.5296,2,0
UKR161460,5/27/2024,Battles,Armed clash,48.1544,37.5653,2,1
UKR161466,5/27/2024,Battles,Armed clash,48.1371,37.5452,2,0
UKR162630,5/27/2024,Battles,Armed clash,50.0984,37.3589,2,0
UKR179394,5/27/2024,Battles,Armed clash,46.6558,32.6178,3,108
UKR179395,5/27/2024,Battles,Armed clash,46.6558,32.6178,3,20
UKR180098,5/27/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR163415,5/27/2024,Battles,Armed clash,49.4398,37.9069,2,0
UKR161377,5/26/2024,Battles,Armed clash,48.8177,37.5544,2,0
UKR161378,5/26/2024,Battles,Armed clash,48.5869,37.8324,2,5
UKR161382,5/26/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR161384,5/26/2024,Battles,Armed clash,48.6419,37.8589,2,2
UKR161385,5/26/2024,Battles,Armed clash,49.1092,37.9468,2,0
UKR161386,5/26/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161388,5/26/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR161389,5/26/2024,Battles,Armed clash,47.8659,37.4083,2,0
UKR161390,5/26/2024,Battles,Armed clash,48.2067,37.7244,2,0
UKR161393,5/26/2024,Battles,Non-state actor overtakes territory,48.1083,37.5507,1,2
UKR161394,5/26/2024,Battles,Armed clash,48.0595,37.5754,2,66
UKR161396,5/26/2024,Battles,Armed clash,47.8538,37.4841,2,0
UKR161397,5/26/2024,Battles,Armed clash,48.2797,37.559,2,65
UKR161402,5/26/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR161404,5/26/2024,Battles,Armed clash,47.9163,37.4631,2,0
UKR161406,5/26/2024,Battles,Armed clash,47.9068,36.9178,2,0
UKR161410,5/26/2024,Battles,Armed clash,48.2323,37.5523,2,66
UKR161411,5/26/2024,Battles,Armed clash,47.7894,37.4909,2,0
UKR161412,5/26/2024,Battles,Armed clash,48.2247,37.5975,2,2
UKR161413,5/26/2024,Battles,Armed clash,48.8082,38.2588,2,0
UKR161414,5/26/2024,Battles,Armed clash,47.7528,36.7957,2,0
UKR161416,5/26/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161418,5/26/2024,Battles,Armed clash,47.7531,36.8184,2,0
UKR161420,5/26/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR162598,5/26/2024,Battles,Armed clash,49.8554,37.9489,2,6
UKR162601,5/26/2024,Battles,Armed clash,49.263,37.8575,2,5
UKR162602,5/26/2024,Battles,Armed clash,50.255,36.425,2,15
UKR162604,5/26/2024,Battles,Armed clash,49.6608,37.8915,1,2
UKR162607,5/26/2024,Battles,Armed clash,50.2037,36.4077,2,14
UKR162611,5/26/2024,Battles,Armed clash,49.7162,37.7171,2,6
UKR162614,5/26/2024,Battles,Armed clash,50.2405,36.7931,2,12
UKR162616,5/26/2024,Battles,Armed clash,49.6607,37.8615,2,5
UKR162617,5/26/2024,Battles,Armed clash,49.7634,37.7053,2,5
UKR162618,5/26/2024,Battles,Armed clash,50.1852,36.6755,2,12
UKR162619,5/26/2024,Battles,Armed clash,50.2908,36.9411,2,16
UKR163089,5/26/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR163402,5/26/2024,Battles,Armed clash,48.9259,38.2467,2,0
UKR163403,5/26/2024,Battles,Armed clash,49.245,37.9205,2,16
UKR163405,5/26/2024,Battles,Armed clash,49.1581,37.9749,2,7
UKR163406,5/26/2024,Battles,Armed clash,49.3349,37.9353,2,5
UKR163407,5/26/2024,Battles,Armed clash,49.523,37.953,2,0
UKR163408,5/26/2024,Battles,Armed clash,49.2712,38.0225,2,2
UKR163409,5/26/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR163811,5/26/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163814,5/26/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR161387,5/26/2024,Battles,Armed clash,48.1393,37.4412,2,0
UKR161400,5/26/2024,Battles,Armed clash,48.2436,37.6097,2,1
UKR161399,5/26/2024,Battles,Armed clash,48.1966,37.5296,2,0
UKR161417,5/26/2024,Battles,Armed clash,48.1544,37.5653,2,67
UKR161421,5/26/2024,Battles,Armed clash,48.1371,37.5452,2,0
UKR179393,5/26/2024,Battles,Armed clash,46.6558,32.6178,3,95
UKR163404,5/26/2024,Battles,Armed clash,49.4398,37.9069,2,0
UKR161328,5/25/2024,Battles,Armed clash,48.8177,37.5544,2,0
UKR161330,5/25/2024,Battles,Armed clash,48.1936,37.6405,2,0
UKR161331,5/25/2024,Battles,Armed clash,48.6171,37.8956,2,0
UKR161332,5/25/2024,Battles,Armed clash,48.5869,37.8324,2,0
UKR161337,5/25/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR161339,5/25/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161340,5/25/2024,Battles,Armed clash,48.6107,37.8622,2,0
UKR161342,5/25/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR161343,5/25/2024,Battles,Armed clash,47.8659,37.4083,2,5
UKR161345,5/25/2024,Battles,Armed clash,48.2067,37.7244,2,30
UKR161350,5/25/2024,Battles,Armed clash,48.0595,37.5754,2,0
UKR161352,5/25/2024,Battles,Armed clash,48.2797,37.559,2,2
UKR161355,5/25/2024,Battles,Armed clash,47.8691,37.4424,2,30
UKR161359,5/25/2024,Battles,Armed clash,47.9068,36.9178,2,0
UKR161361,5/25/2024,Battles,Armed clash,48.1784,37.6297,2,0
UKR161363,5/25/2024,Battles,Armed clash,48.2323,37.5523,2,0
UKR161364,5/25/2024,Battles,Armed clash,48.2247,37.5975,2,0
UKR161365,5/25/2024,Battles,Armed clash,47.7528,36.7957,2,0
UKR161366,5/25/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161367,5/25/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR161369,5/25/2024,Battles,Armed clash,47.7531,36.8184,2,0
UKR161370,5/25/2024,Battles,Armed clash,48.859,38.1962,2,0
UKR161371,5/25/2024,Battles,Armed clash,48.096,37.6666,2,30
UKR161372,5/25/2024,Battles,Armed clash,47.726,37.4014,2,3
UKR162579,5/25/2024,Battles,Non-state actor overtakes territory,49.8554,37.9489,1,5
UKR162580,5/25/2024,Battles,Armed clash,49.263,37.8575,2,9
UKR162581,5/25/2024,Battles,Armed clash,50.255,36.425,2,3
UKR162583,5/25/2024,Battles,Armed clash,49.6312,37.9063,2,0
UKR162585,5/25/2024,Battles,Armed clash,49.6407,37.9048,2,0
UKR162586,5/25/2024,Battles,Armed clash,50.247,36.5058,2,0
UKR162587,5/25/2024,Battles,Armed clash,50.2037,36.4077,2,2
UKR162588,5/25/2024,Battles,Armed clash,50.2064,36.5724,2,50
UKR162589,5/25/2024,Battles,Armed clash,49.7162,37.7171,2,10
UKR162592,5/25/2024,Battles,Armed clash,50.2405,36.7931,2,50
UKR162593,5/25/2024,Battles,Armed clash,49.6607,37.8615,2,0
UKR162594,5/25/2024,Battles,Armed clash,49.7634,37.7053,2,9
UKR162595,5/25/2024,Battles,Armed clash,50.1852,36.6755,2,0
UKR162596,5/25/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR162597,5/25/2024,Battles,Armed clash,50.2908,36.9411,2,2
UKR163079,5/25/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR163395,5/25/2024,Battles,Armed clash,48.9259,38.2467,2,0
UKR163396,5/25/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR163397,5/25/2024,Battles,Armed clash,49.3147,38.3561,2,0
UKR163399,5/25/2024,Battles,Armed clash,49.1581,37.9749,2,9
UKR163400,5/25/2024,Battles,Armed clash,49.3349,37.9353,2,0
UKR163802,5/25/2024,Battles,Armed clash,47.5325,35.8978,2,0
UKR163804,5/25/2024,Battles,Armed clash,47.5621,35.6972,2,0
UKR163807,5/25/2024,Battles,Armed clash,47.4478,35.837,2,5
UKR163808,5/25/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR161329,5/25/2024,Battles,Armed clash,48.2685,37.6398,2,0
UKR161341,5/25/2024,Battles,Armed clash,48.1393,37.4412,2,0
UKR161353,5/25/2024,Battles,Armed clash,48.2042,37.564,2,0
UKR161368,5/25/2024,Battles,Non-state actor overtakes territory,48.1544,37.5653,1,0
UKR161373,5/25/2024,Battles,Armed clash,48.1371,37.5452,2,0
UKR163398,5/25/2024,Battles,Armed clash,49.4398,37.9069,2,10
UKR160999,5/24/2024,Battles,Armed clash,48.5008,37.968,2,0
UKR161004,5/24/2024,Battles,Armed clash,49.5403,37.8941,2,0
UKR161006,5/24/2024,Battles,Armed clash,48.9259,38.2467,2,0
UKR161010,5/24/2024,Battles,Armed clash,48.5869,37.8324,2,0
UKR161015,5/24/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR161018,5/24/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR161019,5/24/2024,Battles,Armed clash,50.255,36.425,2,3
UKR161025,5/24/2024,Battles,Armed clash,49.6608,37.8915,2,0
UKR161026,5/24/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR161027,5/24/2024,Battles,Armed clash,48.6107,37.8622,2,0
UKR161030,5/24/2024,Battles,Armed clash,49.9808,36.2527,2,35
UKR161033,5/24/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR161034,5/24/2024,Battles,Armed clash,49.4473,37.9718,2,0
UKR161036,5/24/2024,Battles,Armed clash,47.8659,37.4083,2,5
UKR161039,5/24/2024,Battles,Armed clash,49.3341,38.0114,2,0
UKR161040,5/24/2024,Battles,Armed clash,48.7306,37.5816,2,12
UKR161041,5/24/2024,Battles,Armed clash,48.006,37.5097,2,0
UKR161044,5/24/2024,Battles,Armed clash,49.0495,38.2179,2,0
UKR161046,5/24/2024,Battles,Armed clash,46.7467,33.1187,2,0
UKR161047,5/24/2024,Battles,Armed clash,49.7106,37.6152,2,62
UKR161048,5/24/2024,Battles,Armed clash,49.6407,37.9048,2,0
UKR161050,5/24/2024,Battles,Armed clash,50.2037,36.4077,2,0
UKR161057,5/24/2024,Battles,Armed clash,50.2064,36.5724,2,0
UKR161058,5/24/2024,Battles,Armed clash,48.1083,37.5507,2,1
UKR161059,5/24/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR161061,5/24/2024,Battles,Armed clash,47.5621,35.6972,2,0
UKR161062,5/24/2024,Battles,Armed clash,47.5242,35.8235,2,0
UKR161063,5/24/2024,Battles,Armed clash,49.3349,37.9353,2,0
UKR161064,5/24/2024,Battles,Armed clash,47.8538,37.4841,2,0
UKR161065,5/24/2024,Battles,Armed clash,48.2797,37.559,2,0
UKR161070,5/24/2024,Battles,Armed clash,49.2712,38.0225,2,0
UKR161072,5/24/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR161074,5/24/2024,Battles,Armed clash,49.7162,37.7171,2,0
UKR161076,5/24/2024,Battles,Armed clash,50.3348,36.9315,2,0
UKR161081,5/24/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR161082,5/24/2024,Battles,Armed clash,48.3802,37.9339,2,1
UKR161085,5/24/2024,Battles,Armed clash,48.2247,37.5975,2,1
UKR161086,5/24/2024,Battles,Armed clash,48.8082,38.2588,2,0
UKR161087,5/24/2024,Battles,Armed clash,47.7528,36.7957,2,0
UKR161088,5/24/2024,Battles,Armed clash,50.2405,36.7931,2,0
UKR161089,5/24/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR161092,5/24/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR161093,5/24/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR161097,5/24/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR161098,5/24/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR161101,5/24/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR161102,5/24/2024,Battles,Armed clash,48.859,38.1962,2,0
UKR161104,5/24/2024,Battles,Armed clash,47.726,37.4014,2,2
UKR161105,5/24/2024,Battles,Armed clash,50.2908,36.9411,2,2
UKR161107,5/24/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR161109,5/24/2024,Battles,Armed clash,49.0708,37.9546,2,0
UKR161084,5/24/2024,Battles,Armed clash,48.2323,37.5523,2,0
UKR161002,5/24/2024,Battles,Armed clash,48.2685,37.6398,2,2
UKR161071,5/24/2024,Battles,Armed clash,48.2436,37.6097,2,0
UKR161077,5/24/2024,Battles,Armed clash,48.281,37.1814,2,144
UKR161066,5/24/2024,Battles,Armed clash,48.2042,37.564,2,0
UKR161069,5/24/2024,Battles,Armed clash,48.1966,37.5296,2,1
UKR161099,5/24/2024,Battles,Armed clash,48.1544,37.5653,2,0
UKR161111,5/24/2024,Battles,Armed clash,48.1371,37.5452,2,1
UKR161068,5/24/2024,Battles,Armed clash,50.0984,37.3589,2,0
UKR178652,5/24/2024,Battles,Armed clash,46.6558,32.6178,3,39
UKR178653,5/24/2024,Battles,Armed clash,46.6558,32.6178,3,13
UKR160690,5/23/2024,Battles,Armed clash,48.5008,37.968,1,3
UKR160877,5/23/2024,Battles,Armed clash,49.5403,37.8941,2,0
UKR160878,5/23/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR160879,5/23/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR160880,5/23/2024,Battles,Armed clash,48.9259,38.2467,2,2
UKR160885,5/23/2024,Battles,Armed clash,48.5869,37.8324,2,3
UKR160892,5/23/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR160896,5/23/2024,Battles,Armed clash,50.255,36.425,2,3
UKR160900,5/23/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR160901,5/23/2024,Battles,Armed clash,48.6419,37.8589,2,2
UKR160904,5/23/2024,Battles,Armed clash,49.6608,37.8915,2,0
UKR160913,5/23/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR160914,5/23/2024,Battles,Armed clash,47.8659,37.4083,2,0
